referencia,titulo,categoria,preco,descricao,variacao,estoque,marca,image0,image1,image2,image3,image4,image5,image6,image7,image8,image9,image10,image11,image12,image13,image14,image15,video1
60.001B,Sapato Meia Pata Feminina,Calçados Femininos Meia Pata,"R$ 89,90","Código Ref.: 60.001B

Material: Verniz Azul;

Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Verniz Preto e Taloneira Napa Preto;

Meia Pata: 3,5 cm de Altura;

Salto: 13 cm de Altura e Revestido em Verniz Preto;

Solado de micro na cor Preto.
Dimensões da Caixa: 28,5 x 23,5 x 9,5 cm
Peso do Produto na Caixa: 800 gramas (aproximadamente)",35,5,Torricella,img/60.001B/Sapato Meia Pata Feminina 0.jpg,img/60.001B/Sapato Meia Pata Feminina 1.jpg,img/60.001B/Sapato Meia Pata Feminina 2.jpg,img/60.001B/Sapato Meia Pata Feminina 3.jpg,img/60.001B/Sapato Meia Pata Feminina 4.jpg,img/60.001B/Sapato Meia Pata Feminina 5.jpg,img/60.001B/Sapato Meia Pata Feminina 6.jpg,img/60.001B/Sapato Meia Pata Feminina 7.jpg,img/60.001B/Sapato Meia Pata Feminina 8.jpg,img/60.001B/Sapato Meia Pata Feminina 9.jpg,img/60.001B/Sapato Meia Pata Feminina 10.mp4,,,,,,
60.001B,Sapato Meia Pata Feminina,Calçados Femininos Meia Pata,"R$ 89,90","Código Ref.: 60.001B

Material: Verniz Azul;

Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Verniz Preto e Taloneira Napa Preto;

Meia Pata: 3,5 cm de Altura;

Salto: 13 cm de Altura e Revestido em Verniz Preto;

Solado de micro na cor Preto.
Dimensões da Caixa: 28,5 x 23,5 x 9,5 cm
Peso do Produto na Caixa: 800 gramas (aproximadamente)",36,3,Torricella,img/60.001B/Sapato Meia Pata Feminina 0.jpg,img/60.001B/Sapato Meia Pata Feminina 1.jpg,img/60.001B/Sapato Meia Pata Feminina 2.jpg,img/60.001B/Sapato Meia Pata Feminina 3.jpg,img/60.001B/Sapato Meia Pata Feminina 4.jpg,img/60.001B/Sapato Meia Pata Feminina 5.jpg,img/60.001B/Sapato Meia Pata Feminina 6.jpg,img/60.001B/Sapato Meia Pata Feminina 7.jpg,img/60.001B/Sapato Meia Pata Feminina 8.jpg,img/60.001B/Sapato Meia Pata Feminina 9.jpg,img/60.001B/Sapato Meia Pata Feminina 10.mp4,,,,,,
60.001B,Sapato Meia Pata Feminina,Calçados Femininos Meia Pata,"R$ 89,90","Código Ref.: 60.001B

Material: Verniz Azul;

Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Verniz Preto e Taloneira Napa Preto;

Meia Pata: 3,5 cm de Altura;

Salto: 13 cm de Altura e Revestido em Verniz Preto;

Solado de micro na cor Preto.
Dimensões da Caixa: 28,5 x 23,5 x 9,5 cm
Peso do Produto na Caixa: 800 gramas (aproximadamente)",37,6,Torricella,img/60.001B/Sapato Meia Pata Feminina 0.jpg,img/60.001B/Sapato Meia Pata Feminina 1.jpg,img/60.001B/Sapato Meia Pata Feminina 2.jpg,img/60.001B/Sapato Meia Pata Feminina 3.jpg,img/60.001B/Sapato Meia Pata Feminina 4.jpg,img/60.001B/Sapato Meia Pata Feminina 5.jpg,img/60.001B/Sapato Meia Pata Feminina 6.jpg,img/60.001B/Sapato Meia Pata Feminina 7.jpg,img/60.001B/Sapato Meia Pata Feminina 8.jpg,img/60.001B/Sapato Meia Pata Feminina 9.jpg,img/60.001B/Sapato Meia Pata Feminina 10.mp4,,,,,,
60.001B,Sapato Meia Pata Feminina,Calçados Femininos Meia Pata,"R$ 89,90","Código Ref.: 60.001B

Material: Verniz Azul;

Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Verniz Preto e Taloneira Napa Preto;

Meia Pata: 3,5 cm de Altura;

Salto: 13 cm de Altura e Revestido em Verniz Preto;

Solado de micro na cor Preto.
Dimensões da Caixa: 28,5 x 23,5 x 9,5 cm
Peso do Produto na Caixa: 800 gramas (aproximadamente)",38,5,Torricella,img/60.001B/Sapato Meia Pata Feminina 0.jpg,img/60.001B/Sapato Meia Pata Feminina 1.jpg,img/60.001B/Sapato Meia Pata Feminina 2.jpg,img/60.001B/Sapato Meia Pata Feminina 3.jpg,img/60.001B/Sapato Meia Pata Feminina 4.jpg,img/60.001B/Sapato Meia Pata Feminina 5.jpg,img/60.001B/Sapato Meia Pata Feminina 6.jpg,img/60.001B/Sapato Meia Pata Feminina 7.jpg,img/60.001B/Sapato Meia Pata Feminina 8.jpg,img/60.001B/Sapato Meia Pata Feminina 9.jpg,img/60.001B/Sapato Meia Pata Feminina 10.mp4,,,,,,
60.001B,Sapato Meia Pata Feminina,Calçados Femininos Meia Pata,"R$ 89,90","Código Ref.: 60.001B

Material: Verniz Azul;

Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Verniz Preto e Taloneira Napa Preto;

Meia Pata: 3,5 cm de Altura;

Salto: 13 cm de Altura e Revestido em Verniz Preto;

Solado de micro na cor Preto.
Dimensões da Caixa: 28,5 x 23,5 x 9,5 cm
Peso do Produto na Caixa: 800 gramas (aproximadamente)",39,3,Torricella,img/60.001B/Sapato Meia Pata Feminina 0.jpg,img/60.001B/Sapato Meia Pata Feminina 1.jpg,img/60.001B/Sapato Meia Pata Feminina 2.jpg,img/60.001B/Sapato Meia Pata Feminina 3.jpg,img/60.001B/Sapato Meia Pata Feminina 4.jpg,img/60.001B/Sapato Meia Pata Feminina 5.jpg,img/60.001B/Sapato Meia Pata Feminina 6.jpg,img/60.001B/Sapato Meia Pata Feminina 7.jpg,img/60.001B/Sapato Meia Pata Feminina 8.jpg,img/60.001B/Sapato Meia Pata Feminina 9.jpg,img/60.001B/Sapato Meia Pata Feminina 10.mp4,,,,,,
60.001C,Sapato Meia Pata Feminina,Calçados Femininos Meia Pata,"R$ 89,90","Código Ref.: 60.001C

Material: Verniz Amarelo;

Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Verniz Preto e Taloneira Napa Preto;

Meia Pata: 3,5 cm de Altura;

Salto: 13 cm de Altura e Revestido em Verniz Preto;

Solado de micro na cor Preto.
Dimensões da Caixa: 28,5 x 23,5 x 9,5 cm
Peso do Produto na Caixa: 800 gramas (aproximadamente)",34,3,Torricella,img/60.001C/Sapato Meia Pata Feminina 0.jpg,img/60.001C/Sapato Meia Pata Feminina 1.jpg,img/60.001C/Sapato Meia Pata Feminina 2.jpg,img/60.001C/Sapato Meia Pata Feminina 3.jpg,img/60.001C/Sapato Meia Pata Feminina 4.jpg,img/60.001C/Sapato Meia Pata Feminina 5.jpg,img/60.001C/Sapato Meia Pata Feminina 6.jpg,img/60.001C/Sapato Meia Pata Feminina 7.jpg,img/60.001C/Sapato Meia Pata Feminina 8.jpg,img/60.001C/Sapato Meia Pata Feminina 9.jpg,img/60.001C/Sapato Meia Pata Feminina 10.mp4,,,,,,
60.001C,Sapato Meia Pata Feminina,Calçados Femininos Meia Pata,"R$ 89,90","Código Ref.: 60.001C

Material: Verniz Amarelo;

Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Verniz Preto e Taloneira Napa Preto;

Meia Pata: 3,5 cm de Altura;

Salto: 13 cm de Altura e Revestido em Verniz Preto;

Solado de micro na cor Preto.
Dimensões da Caixa: 28,5 x 23,5 x 9,5 cm
Peso do Produto na Caixa: 800 gramas (aproximadamente)",35,8,Torricella,img/60.001C/Sapato Meia Pata Feminina 0.jpg,img/60.001C/Sapato Meia Pata Feminina 1.jpg,img/60.001C/Sapato Meia Pata Feminina 2.jpg,img/60.001C/Sapato Meia Pata Feminina 3.jpg,img/60.001C/Sapato Meia Pata Feminina 4.jpg,img/60.001C/Sapato Meia Pata Feminina 5.jpg,img/60.001C/Sapato Meia Pata Feminina 6.jpg,img/60.001C/Sapato Meia Pata Feminina 7.jpg,img/60.001C/Sapato Meia Pata Feminina 8.jpg,img/60.001C/Sapato Meia Pata Feminina 9.jpg,img/60.001C/Sapato Meia Pata Feminina 10.mp4,,,,,,
60.001C,Sapato Meia Pata Feminina,Calçados Femininos Meia Pata,"R$ 89,90","Código Ref.: 60.001C

Material: Verniz Amarelo;

Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Verniz Preto e Taloneira Napa Preto;

Meia Pata: 3,5 cm de Altura;

Salto: 13 cm de Altura e Revestido em Verniz Preto;

Solado de micro na cor Preto.
Dimensões da Caixa: 28,5 x 23,5 x 9,5 cm
Peso do Produto na Caixa: 800 gramas (aproximadamente)",36,11,Torricella,img/60.001C/Sapato Meia Pata Feminina 0.jpg,img/60.001C/Sapato Meia Pata Feminina 1.jpg,img/60.001C/Sapato Meia Pata Feminina 2.jpg,img/60.001C/Sapato Meia Pata Feminina 3.jpg,img/60.001C/Sapato Meia Pata Feminina 4.jpg,img/60.001C/Sapato Meia Pata Feminina 5.jpg,img/60.001C/Sapato Meia Pata Feminina 6.jpg,img/60.001C/Sapato Meia Pata Feminina 7.jpg,img/60.001C/Sapato Meia Pata Feminina 8.jpg,img/60.001C/Sapato Meia Pata Feminina 9.jpg,img/60.001C/Sapato Meia Pata Feminina 10.mp4,,,,,,
60.001C,Sapato Meia Pata Feminina,Calçados Femininos Meia Pata,"R$ 89,90","Código Ref.: 60.001C

Material: Verniz Amarelo;

Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Verniz Preto e Taloneira Napa Preto;

Meia Pata: 3,5 cm de Altura;

Salto: 13 cm de Altura e Revestido em Verniz Preto;

Solado de micro na cor Preto.
Dimensões da Caixa: 28,5 x 23,5 x 9,5 cm
Peso do Produto na Caixa: 800 gramas (aproximadamente)",37,10,Torricella,img/60.001C/Sapato Meia Pata Feminina 0.jpg,img/60.001C/Sapato Meia Pata Feminina 1.jpg,img/60.001C/Sapato Meia Pata Feminina 2.jpg,img/60.001C/Sapato Meia Pata Feminina 3.jpg,img/60.001C/Sapato Meia Pata Feminina 4.jpg,img/60.001C/Sapato Meia Pata Feminina 5.jpg,img/60.001C/Sapato Meia Pata Feminina 6.jpg,img/60.001C/Sapato Meia Pata Feminina 7.jpg,img/60.001C/Sapato Meia Pata Feminina 8.jpg,img/60.001C/Sapato Meia Pata Feminina 9.jpg,img/60.001C/Sapato Meia Pata Feminina 10.mp4,,,,,,
60.001C,Sapato Meia Pata Feminina,Calçados Femininos Meia Pata,"R$ 89,90","Código Ref.: 60.001C

Material: Verniz Amarelo;

Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Verniz Preto e Taloneira Napa Preto;

Meia Pata: 3,5 cm de Altura;

Salto: 13 cm de Altura e Revestido em Verniz Preto;

Solado de micro na cor Preto.
Dimensões da Caixa: 28,5 x 23,5 x 9,5 cm
Peso do Produto na Caixa: 800 gramas (aproximadamente)",38,7,Torricella,img/60.001C/Sapato Meia Pata Feminina 0.jpg,img/60.001C/Sapato Meia Pata Feminina 1.jpg,img/60.001C/Sapato Meia Pata Feminina 2.jpg,img/60.001C/Sapato Meia Pata Feminina 3.jpg,img/60.001C/Sapato Meia Pata Feminina 4.jpg,img/60.001C/Sapato Meia Pata Feminina 5.jpg,img/60.001C/Sapato Meia Pata Feminina 6.jpg,img/60.001C/Sapato Meia Pata Feminina 7.jpg,img/60.001C/Sapato Meia Pata Feminina 8.jpg,img/60.001C/Sapato Meia Pata Feminina 9.jpg,img/60.001C/Sapato Meia Pata Feminina 10.mp4,,,,,,
60.001C,Sapato Meia Pata Feminina,Calçados Femininos Meia Pata,"R$ 89,90","Código Ref.: 60.001C

Material: Verniz Amarelo;

Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Verniz Preto e Taloneira Napa Preto;

Meia Pata: 3,5 cm de Altura;

Salto: 13 cm de Altura e Revestido em Verniz Preto;

Solado de micro na cor Preto.
Dimensões da Caixa: 28,5 x 23,5 x 9,5 cm
Peso do Produto na Caixa: 800 gramas (aproximadamente)",39,2,Torricella,img/60.001C/Sapato Meia Pata Feminina 0.jpg,img/60.001C/Sapato Meia Pata Feminina 1.jpg,img/60.001C/Sapato Meia Pata Feminina 2.jpg,img/60.001C/Sapato Meia Pata Feminina 3.jpg,img/60.001C/Sapato Meia Pata Feminina 4.jpg,img/60.001C/Sapato Meia Pata Feminina 5.jpg,img/60.001C/Sapato Meia Pata Feminina 6.jpg,img/60.001C/Sapato Meia Pata Feminina 7.jpg,img/60.001C/Sapato Meia Pata Feminina 8.jpg,img/60.001C/Sapato Meia Pata Feminina 9.jpg,img/60.001C/Sapato Meia Pata Feminina 10.mp4,,,,,,
60.001D,Sapato Meia Pata Feminina,Calçados Femininos Meia Pata,"R$ 89,90","Código Ref.: 60.001D

Material: Verniz Vermelho;

Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Verniz Preto e Taloneira Napa Preto;

Meia Pata: 3,5 cm de Altura;

Salto: 13 cm de Altura e Revestido em Verniz Preto;

Solado de micro na cor Preto.
Dimensões da Caixa: 28,5 x 23,5 x 9,5 cm
Peso do Produto na Caixa: 800 gramas (aproximadamente)",34,3,Torricella,img/60.001D/Sapato Meia Pata Feminina 0.jpg,img/60.001D/Sapato Meia Pata Feminina 1.jpg,img/60.001D/Sapato Meia Pata Feminina 2.jpg,img/60.001D/Sapato Meia Pata Feminina 3.jpg,img/60.001D/Sapato Meia Pata Feminina 4.jpg,img/60.001D/Sapato Meia Pata Feminina 5.jpg,img/60.001D/Sapato Meia Pata Feminina 6.jpg,img/60.001D/Sapato Meia Pata Feminina 7.jpg,img/60.001D/Sapato Meia Pata Feminina 8.jpg,img/60.001D/Sapato Meia Pata Feminina 9.jpg,img/60.001D/Sapato Meia Pata Feminina 10.mp4,,,,,,
60.001D,Sapato Meia Pata Feminina,Calçados Femininos Meia Pata,"R$ 89,90","Código Ref.: 60.001D

Material: Verniz Vermelho;

Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Verniz Preto e Taloneira Napa Preto;

Meia Pata: 3,5 cm de Altura;

Salto: 13 cm de Altura e Revestido em Verniz Preto;

Solado de micro na cor Preto.
Dimensões da Caixa: 28,5 x 23,5 x 9,5 cm
Peso do Produto na Caixa: 800 gramas (aproximadamente)",35,2,Torricella,img/60.001D/Sapato Meia Pata Feminina 0.jpg,img/60.001D/Sapato Meia Pata Feminina 1.jpg,img/60.001D/Sapato Meia Pata Feminina 2.jpg,img/60.001D/Sapato Meia Pata Feminina 3.jpg,img/60.001D/Sapato Meia Pata Feminina 4.jpg,img/60.001D/Sapato Meia Pata Feminina 5.jpg,img/60.001D/Sapato Meia Pata Feminina 6.jpg,img/60.001D/Sapato Meia Pata Feminina 7.jpg,img/60.001D/Sapato Meia Pata Feminina 8.jpg,img/60.001D/Sapato Meia Pata Feminina 9.jpg,img/60.001D/Sapato Meia Pata Feminina 10.mp4,,,,,,
60.001D,Sapato Meia Pata Feminina,Calçados Femininos Meia Pata,"R$ 89,90","Código Ref.: 60.001D

Material: Verniz Vermelho;

Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Verniz Preto e Taloneira Napa Preto;

Meia Pata: 3,5 cm de Altura;

Salto: 13 cm de Altura e Revestido em Verniz Preto;

Solado de micro na cor Preto.
Dimensões da Caixa: 28,5 x 23,5 x 9,5 cm
Peso do Produto na Caixa: 800 gramas (aproximadamente)",36,8,Torricella,img/60.001D/Sapato Meia Pata Feminina 0.jpg,img/60.001D/Sapato Meia Pata Feminina 1.jpg,img/60.001D/Sapato Meia Pata Feminina 2.jpg,img/60.001D/Sapato Meia Pata Feminina 3.jpg,img/60.001D/Sapato Meia Pata Feminina 4.jpg,img/60.001D/Sapato Meia Pata Feminina 5.jpg,img/60.001D/Sapato Meia Pata Feminina 6.jpg,img/60.001D/Sapato Meia Pata Feminina 7.jpg,img/60.001D/Sapato Meia Pata Feminina 8.jpg,img/60.001D/Sapato Meia Pata Feminina 9.jpg,img/60.001D/Sapato Meia Pata Feminina 10.mp4,,,,,,
60.001D,Sapato Meia Pata Feminina,Calçados Femininos Meia Pata,"R$ 89,90","Código Ref.: 60.001D

Material: Verniz Vermelho;

Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Verniz Preto e Taloneira Napa Preto;

Meia Pata: 3,5 cm de Altura;

Salto: 13 cm de Altura e Revestido em Verniz Preto;

Solado de micro na cor Preto.
Dimensões da Caixa: 28,5 x 23,5 x 9,5 cm
Peso do Produto na Caixa: 800 gramas (aproximadamente)",37,6,Torricella,img/60.001D/Sapato Meia Pata Feminina 0.jpg,img/60.001D/Sapato Meia Pata Feminina 1.jpg,img/60.001D/Sapato Meia Pata Feminina 2.jpg,img/60.001D/Sapato Meia Pata Feminina 3.jpg,img/60.001D/Sapato Meia Pata Feminina 4.jpg,img/60.001D/Sapato Meia Pata Feminina 5.jpg,img/60.001D/Sapato Meia Pata Feminina 6.jpg,img/60.001D/Sapato Meia Pata Feminina 7.jpg,img/60.001D/Sapato Meia Pata Feminina 8.jpg,img/60.001D/Sapato Meia Pata Feminina 9.jpg,img/60.001D/Sapato Meia Pata Feminina 10.mp4,,,,,,
60.001D,Sapato Meia Pata Feminina,Calçados Femininos Meia Pata,"R$ 89,90","Código Ref.: 60.001D

Material: Verniz Vermelho;

Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Verniz Preto e Taloneira Napa Preto;

Meia Pata: 3,5 cm de Altura;

Salto: 13 cm de Altura e Revestido em Verniz Preto;

Solado de micro na cor Preto.
Dimensões da Caixa: 28,5 x 23,5 x 9,5 cm
Peso do Produto na Caixa: 800 gramas (aproximadamente)",38,5,Torricella,img/60.001D/Sapato Meia Pata Feminina 0.jpg,img/60.001D/Sapato Meia Pata Feminina 1.jpg,img/60.001D/Sapato Meia Pata Feminina 2.jpg,img/60.001D/Sapato Meia Pata Feminina 3.jpg,img/60.001D/Sapato Meia Pata Feminina 4.jpg,img/60.001D/Sapato Meia Pata Feminina 5.jpg,img/60.001D/Sapato Meia Pata Feminina 6.jpg,img/60.001D/Sapato Meia Pata Feminina 7.jpg,img/60.001D/Sapato Meia Pata Feminina 8.jpg,img/60.001D/Sapato Meia Pata Feminina 9.jpg,img/60.001D/Sapato Meia Pata Feminina 10.mp4,,,,,,
60.001D,Sapato Meia Pata Feminina,Calçados Femininos Meia Pata,"R$ 89,90","Código Ref.: 60.001D

Material: Verniz Vermelho;

Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Verniz Preto e Taloneira Napa Preto;

Meia Pata: 3,5 cm de Altura;

Salto: 13 cm de Altura e Revestido em Verniz Preto;

Solado de micro na cor Preto.
Dimensões da Caixa: 28,5 x 23,5 x 9,5 cm
Peso do Produto na Caixa: 800 gramas (aproximadamente)",39,4,Torricella,img/60.001D/Sapato Meia Pata Feminina 0.jpg,img/60.001D/Sapato Meia Pata Feminina 1.jpg,img/60.001D/Sapato Meia Pata Feminina 2.jpg,img/60.001D/Sapato Meia Pata Feminina 3.jpg,img/60.001D/Sapato Meia Pata Feminina 4.jpg,img/60.001D/Sapato Meia Pata Feminina 5.jpg,img/60.001D/Sapato Meia Pata Feminina 6.jpg,img/60.001D/Sapato Meia Pata Feminina 7.jpg,img/60.001D/Sapato Meia Pata Feminina 8.jpg,img/60.001D/Sapato Meia Pata Feminina 9.jpg,img/60.001D/Sapato Meia Pata Feminina 10.mp4,,,,,,
60.001E,Sapato Meia Pata Feminina,Calçados Femininos Meia Pata,"R$ 89,90","Código Ref.: 60.001E

Material: Verniz Off White;

Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Verniz Preto e Taloneira Napa Preto;

Meia Pata: 3,5 cm de Altura;

Salto: 13 cm de Altura e Revestido em Verniz Preto;

Solado de micro na cor Preto.
Dimensões da Caixa: 28,5 x 23,5 x 9,5 cm
Peso do Produto na Caixa: 800 gramas (aproximadamente)",34,4,Torricella,img/60.001E/Sapato Meia Pata Feminina 0.jpg,img/60.001E/Sapato Meia Pata Feminina 1.jpg,img/60.001E/Sapato Meia Pata Feminina 2.jpg,img/60.001E/Sapato Meia Pata Feminina 3.jpg,img/60.001E/Sapato Meia Pata Feminina 4.jpg,img/60.001E/Sapato Meia Pata Feminina 5.jpg,img/60.001E/Sapato Meia Pata Feminina 6.jpg,img/60.001E/Sapato Meia Pata Feminina 7.jpg,img/60.001E/Sapato Meia Pata Feminina 8.jpg,img/60.001E/Sapato Meia Pata Feminina 9.jpg,img/60.001E/Sapato Meia Pata Feminina 10.mp4,,,,,,
60.001E,Sapato Meia Pata Feminina,Calçados Femininos Meia Pata,"R$ 89,90","Código Ref.: 60.001E

Material: Verniz Off White;

Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Verniz Preto e Taloneira Napa Preto;

Meia Pata: 3,5 cm de Altura;

Salto: 13 cm de Altura e Revestido em Verniz Preto;

Solado de micro na cor Preto.
Dimensões da Caixa: 28,5 x 23,5 x 9,5 cm
Peso do Produto na Caixa: 800 gramas (aproximadamente)",35,3,Torricella,img/60.001E/Sapato Meia Pata Feminina 0.jpg,img/60.001E/Sapato Meia Pata Feminina 1.jpg,img/60.001E/Sapato Meia Pata Feminina 2.jpg,img/60.001E/Sapato Meia Pata Feminina 3.jpg,img/60.001E/Sapato Meia Pata Feminina 4.jpg,img/60.001E/Sapato Meia Pata Feminina 5.jpg,img/60.001E/Sapato Meia Pata Feminina 6.jpg,img/60.001E/Sapato Meia Pata Feminina 7.jpg,img/60.001E/Sapato Meia Pata Feminina 8.jpg,img/60.001E/Sapato Meia Pata Feminina 9.jpg,img/60.001E/Sapato Meia Pata Feminina 10.mp4,,,,,,
60.001E,Sapato Meia Pata Feminina,Calçados Femininos Meia Pata,"R$ 89,90","Código Ref.: 60.001E

Material: Verniz Off White;

Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Verniz Preto e Taloneira Napa Preto;

Meia Pata: 3,5 cm de Altura;

Salto: 13 cm de Altura e Revestido em Verniz Preto;

Solado de micro na cor Preto.
Dimensões da Caixa: 28,5 x 23,5 x 9,5 cm
Peso do Produto na Caixa: 800 gramas (aproximadamente)",36,3,Torricella,img/60.001E/Sapato Meia Pata Feminina 0.jpg,img/60.001E/Sapato Meia Pata Feminina 1.jpg,img/60.001E/Sapato Meia Pata Feminina 2.jpg,img/60.001E/Sapato Meia Pata Feminina 3.jpg,img/60.001E/Sapato Meia Pata Feminina 4.jpg,img/60.001E/Sapato Meia Pata Feminina 5.jpg,img/60.001E/Sapato Meia Pata Feminina 6.jpg,img/60.001E/Sapato Meia Pata Feminina 7.jpg,img/60.001E/Sapato Meia Pata Feminina 8.jpg,img/60.001E/Sapato Meia Pata Feminina 9.jpg,img/60.001E/Sapato Meia Pata Feminina 10.mp4,,,,,,
60.001E,Sapato Meia Pata Feminina,Calçados Femininos Meia Pata,"R$ 89,90","Código Ref.: 60.001E

Material: Verniz Off White;

Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Verniz Preto e Taloneira Napa Preto;

Meia Pata: 3,5 cm de Altura;

Salto: 13 cm de Altura e Revestido em Verniz Preto;

Solado de micro na cor Preto.
Dimensões da Caixa: 28,5 x 23,5 x 9,5 cm
Peso do Produto na Caixa: 800 gramas (aproximadamente)",37,12,Torricella,img/60.001E/Sapato Meia Pata Feminina 0.jpg,img/60.001E/Sapato Meia Pata Feminina 1.jpg,img/60.001E/Sapato Meia Pata Feminina 2.jpg,img/60.001E/Sapato Meia Pata Feminina 3.jpg,img/60.001E/Sapato Meia Pata Feminina 4.jpg,img/60.001E/Sapato Meia Pata Feminina 5.jpg,img/60.001E/Sapato Meia Pata Feminina 6.jpg,img/60.001E/Sapato Meia Pata Feminina 7.jpg,img/60.001E/Sapato Meia Pata Feminina 8.jpg,img/60.001E/Sapato Meia Pata Feminina 9.jpg,img/60.001E/Sapato Meia Pata Feminina 10.mp4,,,,,,
60.001E,Sapato Meia Pata Feminina,Calçados Femininos Meia Pata,"R$ 89,90","Código Ref.: 60.001E

Material: Verniz Off White;

Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Verniz Preto e Taloneira Napa Preto;

Meia Pata: 3,5 cm de Altura;

Salto: 13 cm de Altura e Revestido em Verniz Preto;

Solado de micro na cor Preto.
Dimensões da Caixa: 28,5 x 23,5 x 9,5 cm
Peso do Produto na Caixa: 800 gramas (aproximadamente)",38,5,Torricella,img/60.001E/Sapato Meia Pata Feminina 0.jpg,img/60.001E/Sapato Meia Pata Feminina 1.jpg,img/60.001E/Sapato Meia Pata Feminina 2.jpg,img/60.001E/Sapato Meia Pata Feminina 3.jpg,img/60.001E/Sapato Meia Pata Feminina 4.jpg,img/60.001E/Sapato Meia Pata Feminina 5.jpg,img/60.001E/Sapato Meia Pata Feminina 6.jpg,img/60.001E/Sapato Meia Pata Feminina 7.jpg,img/60.001E/Sapato Meia Pata Feminina 8.jpg,img/60.001E/Sapato Meia Pata Feminina 9.jpg,img/60.001E/Sapato Meia Pata Feminina 10.mp4,,,,,,
60.001E,Sapato Meia Pata Feminina,Calçados Femininos Meia Pata,"R$ 89,90","Código Ref.: 60.001E

Material: Verniz Off White;

Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Verniz Preto e Taloneira Napa Preto;

Meia Pata: 3,5 cm de Altura;

Salto: 13 cm de Altura e Revestido em Verniz Preto;

Solado de micro na cor Preto.
Dimensões da Caixa: 28,5 x 23,5 x 9,5 cm
Peso do Produto na Caixa: 800 gramas (aproximadamente)",39,3,Torricella,img/60.001E/Sapato Meia Pata Feminina 0.jpg,img/60.001E/Sapato Meia Pata Feminina 1.jpg,img/60.001E/Sapato Meia Pata Feminina 2.jpg,img/60.001E/Sapato Meia Pata Feminina 3.jpg,img/60.001E/Sapato Meia Pata Feminina 4.jpg,img/60.001E/Sapato Meia Pata Feminina 5.jpg,img/60.001E/Sapato Meia Pata Feminina 6.jpg,img/60.001E/Sapato Meia Pata Feminina 7.jpg,img/60.001E/Sapato Meia Pata Feminina 8.jpg,img/60.001E/Sapato Meia Pata Feminina 9.jpg,img/60.001E/Sapato Meia Pata Feminina 10.mp4,,,,,,
60.001F,Sapato Meia Pata Feminina,Calçados Femininos Meia Pata,"R$ 89,90","Código Ref.: 60.001F

Material: Verniz Laranja;

Palmilha: 8 mm de Espessura, Espuma em EVA, Revestida em Verniz Preto e Taloneira Napa Preto;

Meia Pata: 3,5 cm de Altura;

Salto: 13 cm de Altura e Revestido em Verniz Preto;

Solado de micro na cor Preto.
Dimensões da Caixa: 28,5 x 23,5 x 9,5 cm
Peso do Produto na Caixa: 800 gramas (aproximadamente)",34,2,Torricella,img/60.001F/Sapato Meia Pata Feminina 0.jpg,img/60.001F/Sapato Meia Pata Feminina 1.jpg,img/60.001F/Sapato Meia Pata Feminina 2.jpg,img/60.001F/Sapato Meia Pata Feminina 3.jpg,img/60.001F/Sapato Meia Pata Feminina 4.jpg,img/60.001F/Sapato Meia Pata Feminina 5.jpg,img/60.001F/Sapato Meia Pata Feminina 6.jpg,img/60.001F/Sapato Meia Pata Feminina 7.jpg,img/60.001F/Sapato Meia Pata Feminina 8.jpg,img/60.001F/Sapato Meia Pata Feminina 9.jpg,img/60.001F/Sapato Meia Pata Feminina 10.mp4,,,,,,
